1	4	0	2	0.521	1.123	2.516
1	4	0	4	0.408	1.133	1.509
1	4	0	6	0.461	1.154	1.197
1	4	0	8	0.457	1.220	1.004
1	4	0	10	0.206	1.053	3.103
1	4	0	12	0.572	1.158	0.772
1	4	0	14	0.476	1.091	1.961
1	4	0	16	0.376	1.218	1.916
1	4	0	18	0.335	1.189	1.854
1	4	0	20	0.590	1.214	3.383
1	4	0	22	0.519	1.097	3.325
1	4	0	24	0.430	1.133	3.632
1	4	0	26	0.536	1.066	6.323
1	4	0	28	0.464	1.090	4.983
1	4	0	30	0.428	1.197	6.336
1	4	0	32	0.460	1.130	4.325
1	4	0	34	0.339	1.096	3.556
1	4	0	36	0.468	1.172	2.815
1	4	0	38	0.347	1.097	2.573
1	4	0	40	0.599	1.133	4.101
1	4	0	42	0.506	1.154	2.662
1	4	0	44	0.541	1.344	3.614
1	4	0	46	0.241	0.984	3.510
1	4	0	48	0.653	1.153	1.963
1	4	0	50	0.176	1.046	3.621
1	4	0	52	0.533	1.190	0.828
1	4	0	54	0.320	1.126	4.592
1	4	0	56	0.216	1.058	3.417
1	4	0	58	0.447	1.115	1.585
1	4	0	60	0.371	1.117	1.479
1	4	0	62	0.596	1.096	1.204
1	4	1	0	0.512	1.113	0.662
1	4	1	2	0.515	1.085	1.491
1	4	1	4	0.527	1.048	1.866
1	4	1	6	0.555	1.093	2.353
1	4	1	8	0.479	1.134	0.966
1	4	1	10	0.444	1.108	2.953
1	4	1	12	0.477	1.127	2.624
1	4	1	14	0.526	1.089	0.989
1	4	1	16	0.149	0.978	5.141
1	4	1	18	0.495	1.068	1.305
1	4	1	20	0.567	1.124	0.562
1	4	1	22	0.272	1.053	3.544
1	4	1	24	0.422	1.054	0.642
1	4	1	26	0.230	1.050	2.197
1	4	1	28	0.439	1.161	0.728
1	4	1	30	0.417	1.126	1.905
1	4	1	32	0.545	1.087	1.615
1	4	1	34	0.152	1.042	2.282
1	4	1	36	0.616	1.074	2.593
1	4	1	38	0.566	1.120	2.373
1	4	1	40	0.331	1.070	3.134
1	4	1	42	0.472	1.035	1.280
1	4	1	44	0.471	1.132	3.306
1	4	1	46	0.510	1.070	0.754
1	4	1	48	0.604	1.092	1.294
1	4	1	50	0.434	1.143	0.920
1	4	1	52	0.536	1.169	1.721
1	4	1	54	0.485	1.070	2.025
1	4	1	56	0.456	1.085	1.559
1	4	1	58	0.497	1.070	1.268
1	4	1	60	0.331	0.977	4.216
1	4	1	62	0.420	1.062	1.312
1	4	2	0	0.519	1.025	5.148
1	4	2	2	0.497	1.043	12.897
1	4	2	4	0.555	1.097	5.477
1	4	2	6	0.479	1.040	1.742
1	4	2	8	0.559	1.087	13.812
1	4	2	10	0.625	1.027	1.554
1	4	2	12	0.235	0.966	3.748
1	4	2	14	0.401	1.025	7.398
1	4	2	16	0.156	1.027	5.902
1	4	2	18	0.540	1.074	12.113
1	4	2	20	0.428	1.068	16.212
1	4	2	22	0.556	1.015	12.181
1	4	2	24	0.642	1.005	7.253
1	4	2	26	0.476	1.064	9.503
1	4	2	28	0.602	1.043	10.249
1	4	2	30	0.510	1.075	5.387
1	4	2	32	0.517	1.008	3.446
1	4	2	34	0.417	1.072	5.027
1	4	2	36	0.485	1.059	4.668
1	4	2	38	0.294	1.087	3.609
1	4	2	40	0.556	1.002	3.177
1	4	2	42	0.595	0.924	3.714
1	4	2	44	0.488	1.042	2.137
1	4	2	46	0.443	1.021	3.153
1	4	2	48	0.458	1.068	2.245
1	4	2	50	0.483	1.002	1.345
1	4	2	52	0.386	1.185	2.935
1	4	2	54	0.518	1.039	0.516
1	4	2	56	0.521	1.026	2.017
1	4	2	58	0.542	1.073	3.545
1	4	2	60	0.548	1.023	0.821
1	4	2	62	0.296	1.011	3.192
1	4	3	0	0.545	1.104	11.057
1	4	3	2	0.707	1.113	8.167
1	4	3	4	0.597	1.118	10.843
1	4	3	6	0.625	1.060	8.958
1	4	3	8	0.531	1.157	7.189
1	4	3	10	0.265	1.103	4.192
1	4	3	12	0.323	1.080	3.414
1	4	3	14	0.430	1.068	9.718
1	4	3	16	0.633	1.190	10.700
1	4	3	18	0.492	1.079	11.574
1	4	3	20	0.188	1.048	4.041
1	4	3	22	0.453	1.391	3.397
1	4	3	24	0.599	1.035	8.178
1	4	3	26	0.513	1.151	7.936
1	4	3	28	0.462	1.278	12.189
1	4	3	30	0.439	1.104	8.476
1	4	3	32	0.543	1.065	8.000
1	4	3	34	0.664	1.135	8.492
1	4	3	36	0.353	1.137	6.974
1	4	3	38	0.669	1.138	11.131
1	4	3	40	0.700	1.117	17.916
1	4	3	42	0.513	1.061	15.950
1	4	3	44	0.610	1.107	16.453
1	4	3	46	0.497	1.148	12.737
1	4	3	48	0.237	1.091	7.228
1	4	3	50	0.621	1.319	10.472
1	4	3	52	0.585	1.115	16.135
1	4	3	54	0.582	1.113	14.156
1	4	3	56	0.515	1.071	15.246
1	4	3	58	0.656	1.275	11.501
1	4	3	60	0.124	0.992	4.228
1	4	3	62	0.448	1.101	10.850
1	5	0	0	0.639	1.015	0.858
1	5	0	2	0.430	1.011	1.299
1	5	0	4	0.289	1.028	1.283
1	5	0	6	0.388	1.003	0.364
1	5	0	8	0.511	1.038	0.694
1	5	0	10	0.223	0.949	4.946
1	5	0	12	0.428	1.011	1.271
1	5	0	14	0.621	1.067	1.610
1	5	0	16	0.557	0.998	1.020
1	5	0	18	0.573	1.075	0.410
1	5	0	20	0.630	1.044	0.601
1	5	0	22	0.428	1.030	0.398
1	5	0	24	0.439	1.016	1.255
1	5	0	26	0.371	1.013	0.962
1	5	0	28	0.656	1.065	1.434
1	5	0	30	0.559	1.059	1.184
1	5	0	32	0.659	1.031	1.228
1	5	0	34	0.584	1.072	0.348
1	5	0	36	0.361	1.087	0.834
1	5	0	38	0.401	1.006	0.951
1	5	0	40	0.398	1.027	0.355
1	5	0	42	0.486	1.051	1.085
1	5	0	44	0.103	1.849	92.868
1	5	0	46	0.301	0.946	4.715
1	5	0	48	0.501	1.075	1.391
1	5	0	50	0.236	0.995	4.669
1	5	0	52	0.494	1.048	1.262
1	5	0	54	0.470	1.105	0.872
1	5	0	56	0.253	1.011	3.579
1	5	0	58	0.409	1.055	1.078
1	5	0	60	0.680	1.020	1.560
1	5	0	62	0.594	1.026	1.272
1	5	1	0	0.486	1.119	1.749
1	5	1	2	0.510	1.114	1.197
1	5	1	4	0.598	1.019	0.966
1	5	1	6	0.383	1.066	0.898
1	5	1	8	0.612	1.062	1.110
1	5	1	10	0.465	1.047	0.836
1	5	1	12	0.350	1.141	1.558
1	5	1	14	0.520	1.139	1.832
1	5	1	16	0.325	1.045	5.117
1	5	1	18	0.609	1.116	1.357
1	5	1	20	0.562	1.084	1.456
1	5	1	22	0.352	1.036	3.259
1	5	1	24	0.439	1.100	2.077
1	5	1	26	0.422	1.031	2.736
1	5	1	28	0.584	1.106	2.250
1	5	1	30	0.443	1.055	1.431
1	5	1	32	0.403	1.164	1.520
1	5	1	34	0.109	1.000	3.443
1	5	1	36	0.449	1.053	1.369
1	5	1	38	0.394	1.085	1.034
1	5	1	40	0.453	1.085	1.253
1	5	1	42	0.673	1.110	1.291
1	5	1	44	0.556	1.064	0.981
1	5	1	46	0.474	1.115	2.941
1	5	1	48	0.360	1.052	0.551
1	5	1	50	0.617	1.048	0.744
1	5	1	52	0.436	1.059	0.913
1	5	1	54	0.544	1.067	2.750
1	5	1	56	0.463	1.046	1.290
1	5	1	58	0.689	1.085	1.425
1	5	1	60	0.176	1.025	2.560
1	5	1	62	0.551	1.079	1.401
1	5	2	0	0.408	1.069	1.064
1	5	2	2	0.389	1.133	1.946
1	5	2	4	0.616	1.075	1.946
1	5	2	6	0.514	1.089	1.528
1	5	2	8	0.462	1.154	0.365
1	5	2	10	0.463	1.093	1.151
1	5	2	12	0.290	1.045	5.986
1	5	2	14	0.492	1.133	1.405
1	5	2	16	0.273	1.100	2.050
1	5	2	18	0.487	1.058	1.585
1	5	2	20	0.566	1.155	2.007
1	5	2	22	0.498	1.064	1.650
1	5	2	24	0.457	1.092	1.444
1	5	2	26	0.573	1.056	0.377
1	5	2	28	0.487	1.107	1.225
1	5	2	30	0.688	1.067	1.020
1	5	2	32	0.525	1.115	1.284
1	5	2	34	0.558	1.056	1.418
1	5	2	36	0.458	1.130	1.124
1	5	2	38	0.413	1.107	1.209
1	5	2	40	0.424	1.082	0.944
1	5	2	42	0.634	0.952	4.939
1	5	2	44	0.530	1.131	0.498
1	5	2	46	0.407	1.057	0.740
1	5	2	48	0.538	1.090	1.117
1	5	2	50	0.524	1.078	1.844
1	5	2	52	0.093	1.263	4.042
1	5	2	54	0.546	1.025	1.122
1	5	2	56	0.651	1.115	2.214
1	5	2	58	0.536	1.151	1.923
1	5	2	60	0.548	1.065	0.968
1	5	2	62	0.391	1.027	3.063
1	5	3	0	0.622	1.070	1.175
1	5	3	2	0.481	1.170	4.284
1	5	3	4	0.606	1.080	1.239
1	5	3	6	0.435	1.129	1.518
1	5	3	8	0.461	1.055	1.046
1	5	3	10	0.269	1.036	2.840
1	5	3	12	0.224	0.979	2.909
1	5	3	14	0.606	1.060	0.909
1	5	3	16	0.510	1.074	0.582
1	5	3	18	0.520	1.052	0.747
1	5	3	20	0.209	0.972	3.579
1	5	3	22	0.518	1.204	3.015
1	5	3	24	0.401	1.182	0.164
1	5	3	26	0.449	1.159	1.059
1	5	3	28	0.211	1.729	71.916
1	5	3	30	0.476	1.084	1.285
1	5	3	32	0.448	1.111	1.390
1	5	3	34	0.606	1.114	2.518
1	5	3	36	0.589	1.056	2.145
1	5	3	38	0.518	1.074	1.028
1	5	3	40	0.403	1.036	1.282
1	5	3	42	0.577	1.041	2.003
1	5	3	44	0.525	1.075	0.878
1	5	3	46	0.639	1.041	0.843
1	5	3	48	0.347	1.053	2.168
1	5	3	50	0.456	1.068	0.864
1	5	3	52	0.433	1.088	1.292
1	5	3	54	0.554	1.130	0.571
1	5	3	56	0.570	1.092	0.626
1	5	3	58	0.379	1.029	1.071
1	5	3	60	0.300	0.975	2.804
1	5	3	62	0.671	1.036	0.678
1	6	0	0	0.476	0.986	0.697
1	6	0	2	0.439	0.963	1.176
1	6	0	4	0.581	1.040	1.633
1	6	0	6	0.525	0.986	0.801
1	6	0	8	0.473	0.998	1.394
1	6	0	10	0.268	0.997	1.085
1	6	0	12	0.611	1.057	0.527
1	6	0	14	0.553	1.058	0.733
1	6	0	16	0.659	1.067	0.593
1	6	0	18	0.693	0.992	0.649
1	6	0	20	0.385	1.062	1.263
1	6	0	22	0.419	1.009	3.366
1	6	0	24	0.469	1.043	1.826
1	6	0	26	0.557	1.047	1.845
1	6	0	28	0.442	1.008	0.288
1	6	0	30	0.377	1.061	0.799
1	6	0	32	0.601	1.076	0.524
1	6	0	34	0.576	1.033	1.287
1	6	0	36	0.563	0.985	0.553
1	6	0	38	0.492	1.059	0.618
1	6	0	40	0.568	1.068	0.789
1	6	0	42	0.375	0.980	0.850
1	6	0	44	0.519	1.206	4.367
1	6	0	46	0.261	0.937	5.638
1	6	0	48	0.593	1.056	0.535
1	6	0	50	0.386	0.949	3.467
1	6	0	52	0.546	0.981	0.807
1	6	0	54	0.487	1.037	1.296
1	6	0	56	0.374	0.992	3.664
1	6	0	58	0.596	1.046	1.249
1	6	0	60	0.632	1.049	2.074
1	6	0	62	0.505	1.039	0.956
1	6	1	0	0.443	1.091	1.844
1	6	1	2	0.628	1.115	1.809
1	6	1	4	0.607	1.052	1.456
1	6	1	6	0.409	1.108	0.706
1	6	1	8	0.541	1.131	0.558
1	6	1	10	0.348	1.154	1.428
1	6	1	12	0.472	1.111	1.815
1	6	1	14	0.590	1.132	2.021
1	6	1	16	0.174	1.087	3.922
1	6	1	18	0.600	1.179	1.377
1	6	1	20	0.517	1.108	1.526
1	6	1	22	0.266	1.114	1.719
1	6	1	24	0.456	1.186	1.271
1	6	1	26	0.277	1.057	3.674
1	6	1	28	0.532	1.141	4.310
1	6	1	30	0.412	1.072	1.539
1	6	1	32	0.491	1.074	1.476
1	6	1	34	0.202	1.081	3.379
1	6	1	36	0.361	1.154	0.703
1	6	1	38	0.492	1.173	1.978
1	6	1	40	0.537	1.107	3.060
1	6	1	42	0.574	1.174	0.593
1	6	1	44	0.514	1.072	0.589
1	6	1	46	0.493	1.078	1.572
1	6	1	48	0.483	1.105	1.085
1	6	1	50	0.479	1.128	2.855
1	6	1	52	0.508	1.105	0.346
